id,Gender,Age,Travel Category,Travel Class,Distance Travelled,Departure/Arrival Rating,Booking Ease,Boarding Point,Food,Seat Comfort,Entertainment,Leg Room,Luggage Handling,Cleanliness,Departure Delay (min),Arrival Delay (min),Satisfaction
22664,Female,24,Official,Business,530,5,5,5,3,3,3,4,2,3,2,2,dissatisfied
100490,Female,44,Official,Business,522,2,2,,3,5,5,5,5,4,12,1,satisfied
10141,Male,58,Official,Business,1742,1,1,1,5,5,4,4,4,5,1,0,satisfied
87288,Female,76,Official,Business,159,2,2,2,1,2,4,4,4,5,0,0,satisfied
70619,Male,34,Official,Business,1095,1,1,1,4,3,,,4,2,33,39,dissatisfied
74262,Male,49,Official,Business,673,2,2,2,2,4,4,4,4,4,0,15,satisfied
99999,Male,47,Official,Business,3266,1,1,1,5,5,4,4,,3,0,4,satisfied
105554,Female,48,Personal Travel,Economy,550,3,5,3,4,3,,5,4,3,6,0,satisfied
104433,Female,43,Personal Travel,Economy,932,4,3,,,4,3,3,,5,0,0,dissatisfied
13305,Male,36,Official,Business,3461,2,2,2,1,4,4,4,4,1,0,0,dissatisfied
107016,Male,17,Personal Travel,Premium,875,,1,2,2,2,2,3,4,2,0,0,dissatisfied
62926,Male,18,Official,Economy,870,3,3,1,2,2,2,3,5,2,0,0,dissatisfied
68719,Female,36,Personal Travel,Economy,158,4,,3,4,3,4,4,4,4,0,0,dissatisfied
13905,Female,47,Official,Business,138,1,1,1,,2,5,5,5,3,29,11,satisfied
106775,Male,12,Personal Travel,Economy,746,5,2,3,4,,4,3,,4,5,0,dissatisfied
67719,Male,29,Official,Business,3131,3,3,3,2,2,2,2,3,2,6,3,dissatisfied
20988,Female,55,Personal Travel,Economy,658,3,2,3,3,3,4,2,4,2,0,0,dissatisfied
52482,Female,29,Personal Travel,Premium,406,4,1,4,2,2,2,3,3,2,20,19,dissatisfied
4362,Male,53,Official,Business,2120,2,2,2,5,5,4,5,,5,144,137,satisfied
38219,Female,63,Personal Travel,Premium,1067,3,2,2,4,2,4,2,4,2,0,0,dissatisfied
2757,Male,56,Personal Travel,Economy,0,4,3,3,5,5,5,2,5,5,0,0,dissatisfied
91078,Male,57,Personal Travel,Economy,216,4,0,,0,1,5,4,4,1,253,243,dissatisfied
105182,Male,19,Personal Travel,Economy,198,0,0,2,3,3,3,3,,3,50,45,dissatisfied
113836,Female,65,Personal Travel,Premium,201,0,3,1,2,,3,,3,3,0,0,dissatisfied
84536,Female,56,Official,Business,2354,4,3,,4,4,2,2,2,1,0,0,dissatisfied
51445,Male,61,Personal Travel,Premium,379,3,,4,3,3,3,1,1,3,0,0,dissatisfied
4352,Female,49,Official,,3234,1,1,1,4,4,,5,5,4,0,0,satisfied
64000,Female,37,Official,Business,2648,2,2,2,2,3,3,,3,4,13,19,dissatisfied
93073,Female,66,Personal Travel,Economy,0,,,3,5,5,4,3,4,5,0,23,dissatisfied
44124,Female,57,Official,Economy,67,4,4,4,1,1,4,4,4,1,0,0,satisfied
123860,Female,25,Official,,491,0,3,,5,5,5,,4,5,0,0,dissatisfied
63915,Female,57,Official,Business,1517,1,1,1,5,4,,1,2,1,0,0,dissatisfied
7949,Male,26,Official,Business,535,2,,2,2,2,2,3,5,2,0,0,dissatisfied
64001,Male,43,Official,Economy,191,0,1,5,2,2,2,2,3,2,0,0,dissatisfied
64549,Female,42,Official,Business,171,4,4,4,2,4,,4,5,3,1,0,satisfied
112406,Female,28,Official,Business,3447,1,5,1,3,3,3,,5,3,2,4,satisfied
60438,Male,48,Official,Business,776,2,3,3,5,5,,2,2,4,2,6,satisfied
109490,Male,49,Official,Business,869,5,3,3,5,5,,5,5,4,19,4,satisfied
11907,Female,58,Official,Business,2067,1,1,1,2,5,4,4,4,5,0,0,satisfied
126054,Male,49,Official,Business,540,5,5,5,3,4,4,,4,5,0,0,satisfied
73796,Male,68,Official,Premium,173,4,4,4,3,3,3,3,2,3,70,72,dissatisfied
30331,Male,60,Official,Business,1900,4,4,4,3,4,,3,3,3,0,0,dissatisfied
27008,Male,52,Official,Economy,780,3,3,3,5,5,5,5,2,5,0,6,satisfied
17643,Male,46,Official,Business,2472,1,1,1,5,2,,4,4,3,28,27,satisfied
81655,Male,52,Official,Business,816,1,1,1,3,,3,3,3,1,0,0,dissatisfied
70111,Female,50,Official,Business,495,5,5,,4,5,,4,5,4,31,19,satisfied
67476,Male,18,Personal Travel,Economy,0,4,3,3,5,1,5,2,4,5,0,0,dissatisfied
48142,Female,47,Official,Economy,233,1,1,1,4,4,3,3,3,1,2,0,dissatisfied
37131,Female,32,Official,Business,1773,4,2,2,4,4,4,5,3,4,111,120,satisfied
52865,Male,44,Official,Business,1928,1,1,1,2,1,,5,5,5,1,0,satisfied
38166,Female,39,Personal Travel,Economy,1124,5,2,3,5,5,5,5,4,5,9,0,dissatisfied
8347,Female,57,Official,Business,3380,4,4,4,2,4,2,2,2,3,0,21,satisfied
91233,Female,21,Personal Travel,Economy,364,4,,2,2,2,2,4,5,2,0,2,dissatisfied
100588,Male,58,Personal Travel,Economy,437,1,1,4,4,2,4,3,2,4,10,4,dissatisfied
73625,Male,37,Official,Business,173,1,1,1,5,1,5,,4,5,0,0,dissatisfied
90875,Female,30,Official,,329,5,5,5,1,1,1,,3,1,88,105,dissatisfied
31487,Female,14,Official,Economy,824,3,3,4,,5,5,4,3,5,6,29,dissatisfied
34233,Female,25,Official,Premium,1113,1,4,3,1,1,1,,4,1,20,9,dissatisfied
505,Male,52,Official,Business,148,4,0,4,2,5,2,2,2,5,20,9,satisfied
75843,Male,13,Official,Economy,718,2,2,3,2,3,1,4,4,3,313,303,dissatisfied
35572,Female,30,Official,Premium,942,2,1,2,4,4,4,4,3,4,0,0,satisfied
42513,Female,22,Official,Business,3500,4,4,4,4,4,,2,3,4,0,0,satisfied
129357,Male,22,Official,Premium,2228,1,5,5,,3,1,3,,1,0,0,dissatisfied
79191,Male,60,Official,Business,1791,2,5,,2,4,5,5,5,4,4,4,satisfied
21654,Male,52,Official,Business,1379,1,1,1,2,,3,3,3,2,44,36,dissatisfied
95529,Male,24,Personal Travel,Premium,475,5,1,2,2,,2,3,5,2,0,0,dissatisfied
119445,Male,14,Personal Travel,Premium,0,4,5,2,5,5,5,,5,5,0,0,dissatisfied
35977,Female,36,Personal Travel,Premium,208,5,2,3,5,5,5,3,1,5,0,0,dissatisfied
51913,Male,43,Personal Travel,Economy,541,5,2,3,4,5,4,1,5,4,0,0,dissatisfied
113786,Male,58,Official,Business,0,1,,1,4,5,4,4,4,4,19,12,satisfied
50371,Male,48,Official,Business,1887,1,4,4,5,4,4,,1,1,0,0,dissatisfied
125101,Male,55,Official,Business,325,4,1,4,5,4,4,4,4,4,0,0,dissatisfied
57884,Female,38,Official,Business,275,5,5,5,5,4,5,2,4,5,6,0,satisfied
23337,Female,55,Personal Travel,Economy,507,1,1,3,4,3,4,1,4,2,38,131,dissatisfied
65137,Male,47,Personal Travel,Economy,0,2,0,3,4,4,4,5,3,4,52,49,dissatisfied
837,Female,43,Official,Business,3531,3,3,3,3,2,4,4,1,3,7,8,dissatisfied
40895,Male,36,Personal Travel,Economy,502,4,3,3,4,2,4,5,5,4,0,0,dissatisfied
67330,Female,56,Official,Business,1324,3,5,3,3,5,4,5,4,5,6,1,satisfied
38358,Female,26,Official,Economy,1000,,4,4,2,2,2,1,4,2,0,0,dissatisfied
114404,Female,33,Official,Business,266,2,2,2,3,,5,5,5,4,2,0,satisfied
34957,Female,57,Official,Premium,168,4,4,4,1,4,4,,4,2,0,0,satisfied
48144,Male,32,Official,Economy,233,,3,3,5,5,5,3,2,5,61,55,satisfied
119007,Male,17,Personal Travel,,413,5,2,,4,5,4,2,4,4,22,13,dissatisfied
76962,Female,60,Personal Travel,,1791,3,,4,3,3,1,,1,3,0,0,dissatisfied
22641,Male,30,Personal Travel,Economy,201,4,2,2,5,5,5,2,4,5,27,16,dissatisfied
114116,Female,19,Official,Economy,818,4,4,3,1,1,1,2,4,1,5,0,dissatisfied
54093,Female,50,Personal Travel,Economy,1274,2,,3,2,4,5,2,5,2,38,39,dissatisfied
124755,Female,61,Personal Travel,Business,252,,1,4,4,5,1,1,,5,0,44,dissatisfied
20438,Male,20,Official,Business,159,2,3,3,,5,,,3,5,0,0,dissatisfied
43525,Male,55,Personal Travel,Premium,410,3,2,4,4,4,4,2,3,4,43,32,dissatisfied
64719,Male,37,Official,Economy,0,3,3,3,3,3,3,3,4,3,0,0,dissatisfied
74334,Female,45,Official,Business,1519,3,2,,1,3,4,4,4,4,0,0,dissatisfied
80066,Female,16,Personal Travel,Economy,942,5,4,3,4,3,3,4,5,3,309,407,dissatisfied
86446,Female,27,Official,Economy,641,3,3,3,3,3,3,,3,3,0,0,dissatisfied
88017,Male,66,Official,Business,364,1,1,5,5,5,5,2,4,5,0,6,dissatisfied
65369,Male,56,Official,Economy,568,4,4,4,3,3,4,3,4,3,96,145,dissatisfied
56294,Female,52,Personal Travel,Economy,2004,5,1,2,4,5,5,1,5,4,1,7,dissatisfied
54448,Female,46,Official,Business,760,2,2,2,4,1,4,5,5,4,0,0,dissatisfied
54603,Male,25,Official,Economy,0,3,3,3,5,5,,1,1,5,15,44,satisfied
99993,Male,44,Official,Business,2975,1,1,1,2,5,5,5,5,5,20,21,satisfied
68784,Female,29,Official,Business,2094,5,5,5,,3,3,,,3,115,103,dissatisfied
113627,Male,43,Personal Travel,Economy,232,5,0,4,5,5,5,4,2,5,2,12,dissatisfied
18049,Female,26,Official,Economy,439,1,3,2,1,1,1,1,3,1,35,18,dissatisfied
50331,Female,39,Official,Economy,336,4,2,5,1,3,,,2,1,0,0,dissatisfied
70813,Male,18,Official,Economy,562,2,2,4,2,2,2,2,4,2,0,0,dissatisfied
104477,Female,49,Personal Travel,Economy,1504,4,5,3,5,,3,5,3,1,1,0,dissatisfied
89377,Male,59,Official,Business,136,2,2,2,5,4,4,4,5,4,0,0,satisfied
83611,Male,47,Official,Economy,368,0,1,3,5,5,5,5,4,5,51,49,dissatisfied
88053,Male,49,Official,Business,523,2,2,2,,4,4,4,4,3,0,3,satisfied
44111,Female,53,Personal Travel,Economy,231,2,0,4,4,,4,,5,1,24,34,dissatisfied
120920,Female,55,Official,Business,1685,1,1,1,2,4,5,,5,4,0,0,satisfied
16760,Male,52,Official,Economy,512,,5,5,2,2,2,,3,2,107,106,satisfied
28971,Male,29,Official,Economy,0,2,2,,,1,1,5,,1,0,0,dissatisfied
123017,Female,40,Official,Business,3000,5,5,5,3,5,5,5,5,4,0,0,satisfied
58763,Male,44,Official,Business,2219,4,4,4,4,4,3,3,3,5,6,0,satisfied
48517,Female,27,Official,Business,1678,2,,,4,4,4,2,4,4,0,0,satisfied
78990,Male,39,Official,Business,2226,1,5,1,3,4,4,4,4,4,0,0,satisfied
47668,Male,40,Official,Economy,782,3,3,3,5,5,5,5,2,5,0,0,satisfied
71933,Female,9,Official,Business,0,4,4,,5,5,5,3,3,5,4,5,satisfied
40918,Female,14,Personal Travel,Economy,0,5,3,4,4,2,4,4,5,4,0,0,dissatisfied
45354,Male,34,Personal Travel,Economy,200,5,2,4,1,,1,4,5,1,0,0,dissatisfied
1764,Male,47,Official,Business,0,3,3,3,3,4,5,5,5,5,0,0,satisfied
15459,Male,72,Official,Economy,390,,3,3,5,5,5,4,3,5,0,0,satisfied
67572,Female,28,Official,Business,1294,1,1,1,4,4,4,5,4,4,0,13,satisfied
54825,Female,35,Official,Business,2538,4,4,4,5,,4,4,4,1,62,47,satisfied
90728,Male,59,Official,Business,2056,2,2,,5,5,4,4,4,4,0,0,satisfied
84325,Male,42,Official,Business,3128,4,5,4,4,4,4,4,4,5,0,0,satisfied
10834,Male,27,Official,Economy,149,3,2,3,4,4,,4,4,4,0,0,dissatisfied
100871,Female,45,Personal Travel,Economy,1445,4,,2,3,,3,1,3,3,2,0,dissatisfied
24833,Male,36,Official,Economy,0,,2,,4,4,4,2,3,4,0,0,satisfied
64788,Female,60,Official,,319,3,,3,5,4,5,4,5,5,116,97,satisfied
91057,Male,28,Personal Travel,Economy,244,0,4,4,1,1,1,2,4,1,0,0,dissatisfied
6937,Male,56,Official,Business,451,5,3,5,,4,,,5,5,0,0,satisfied
114168,Male,50,Official,Business,2117,3,2,3,4,5,5,,5,5,31,27,satisfied
52342,Female,33,Official,Business,1761,2,3,2,1,,5,5,5,5,0,0,satisfied
83688,Male,33,Official,Business,3410,3,5,3,4,4,4,3,4,4,0,0,dissatisfied
26599,Male,40,Official,Business,364,4,4,4,1,5,4,4,4,1,6,11,satisfied
46395,Female,58,Personal Travel,Economy,820,,3,5,3,2,,3,1,4,127,121,dissatisfied
89458,Male,35,Personal Travel,Economy,121,,2,3,,5,5,2,4,5,0,0,dissatisfied
3229,Male,38,Official,,377,,5,2,4,3,4,,4,4,0,0,satisfied
102468,Female,7,Personal Travel,Economy,366,4,2,3,5,5,5,2,5,5,8,10,dissatisfied
37069,Male,17,Official,Economy,965,3,3,2,5,,5,2,5,5,0,2,dissatisfied
68707,Male,42,Personal Travel,Economy,158,5,,2,5,5,5,4,5,5,27,24,dissatisfied
116012,Male,43,Personal Travel,Economy,277,4,3,4,,3,,5,3,2,0,0,dissatisfied
25539,Female,13,Personal Travel,Economy,492,5,5,2,4,4,4,1,3,4,0,1,satisfied
91249,Female,47,Personal Travel,Economy,0,2,4,3,4,4,4,4,4,4,9,0,satisfied
63079,Male,65,Personal Travel,Economy,870,5,4,1,3,,3,3,,3,0,0,dissatisfied
118825,Female,45,Official,Business,0,2,2,1,5,5,5,5,5,5,15,0,dissatisfied
38787,Female,38,Official,Business,0,2,2,2,2,3,2,2,2,1,0,0,dissatisfied
72634,Female,49,Personal Travel,Economy,1007,5,3,3,4,5,5,3,5,4,0,19,dissatisfied
87965,Male,25,Official,Business,225,0,5,3,1,1,1,5,5,1,11,4,satisfied
1041,Female,71,Official,,92,5,5,5,,4,4,4,4,1,8,6,dissatisfied
105693,Female,47,Official,Business,708,1,1,4,2,2,2,5,5,2,13,6,dissatisfied
15976,Male,42,Official,Business,715,4,,3,3,4,2,3,2,3,0,0,satisfied
79507,Male,40,Official,Business,641,5,5,5,3,5,5,5,5,4,0,6,satisfied
100624,Female,25,Official,Premium,1009,2,2,3,2,,2,3,2,5,218,422,dissatisfied
96024,Female,39,Official,Economy,962,4,,4,1,1,1,1,2,1,19,10,dissatisfied
71194,Male,35,Official,Business,3343,2,2,2,2,4,4,4,4,3,0,0,satisfied
118019,Male,48,Personal Travel,Economy,933,,2,2,,2,2,,1,2,0,0,dissatisfied
30832,Male,39,Personal Travel,Economy,0,5,3,2,5,5,5,2,,5,1,4,dissatisfied
99192,Male,46,Official,Premium,316,3,3,3,3,3,3,,3,3,0,0,dissatisfied
27381,Male,39,Official,Economy,0,2,2,2,5,5,5,4,1,5,2,23,satisfied
44580,Male,36,Official,,3080,2,2,2,,1,1,1,1,2,3,36,dissatisfied
119230,Female,16,Personal Travel,Economy,0,4,5,4,4,,4,,5,4,0,0,dissatisfied
99444,Male,10,Personal Travel,Premium,303,,1,3,,2,2,4,4,2,1,2,dissatisfied
27360,Female,48,Official,Business,627,5,5,,,,4,,4,4,0,0,satisfied
22375,Male,24,Official,Economy,131,1,3,4,3,3,3,2,4,3,48,32,dissatisfied
84461,Female,10,Personal Travel,Economy,261,4,2,3,,2,2,5,5,2,0,0,dissatisfied
26164,Female,57,Official,Economy,464,5,,5,4,,1,,1,3,46,44,dissatisfied
5101,Female,8,Personal Travel,Economy,110,1,0,4,2,2,,1,4,2,0,0,dissatisfied
17763,Male,43,Official,Business,2371,3,3,3,3,,5,5,5,4,14,0,satisfied
1095,Female,61,Personal Travel,Economy,206,5,,3,4,5,,2,,3,0,0,dissatisfied
58084,Female,58,Official,Business,2614,1,1,1,,4,4,,4,3,6,0,satisfied
121034,Female,25,Personal Travel,Economy,856,5,2,2,2,,2,4,4,2,0,0,dissatisfied
71744,Male,28,Personal Travel,Business,1570,5,3,2,5,5,5,4,3,5,2,17,dissatisfied
15730,Female,18,Personal Travel,Economy,0,5,3,4,3,3,3,,,3,9,38,dissatisfied
883,Female,15,Official,Business,243,3,3,3,2,2,2,2,,2,0,0,dissatisfied
68487,Female,37,Official,Economy,1173,3,3,3,3,3,3,5,3,3,0,22,dissatisfied
86099,Male,47,Personal Travel,Business,0,5,3,,3,4,,3,2,4,0,0,dissatisfied
60031,Male,56,Personal Travel,Economy,897,5,1,5,4,4,4,2,4,4,0,0,dissatisfied
83584,Female,13,Personal Travel,Economy,842,3,2,3,3,3,3,3,3,3,0,0,dissatisfied
89767,Female,9,Personal Travel,Economy,986,2,,4,3,3,3,1,4,3,0,0,dissatisfied
32807,Male,33,Official,Business,2494,5,5,5,,1,4,1,,4,0,0,dissatisfied
109313,Male,61,Official,Business,2636,2,2,2,4,4,,5,5,4,0,0,satisfied
40001,Male,54,Personal Travel,Business,518,,2,,,5,3,2,3,3,0,4,dissatisfied
18020,Male,45,Official,Premium,217,5,,5,4,4,4,4,2,4,0,0,satisfied
109186,Female,41,Official,Economy,554,3,4,4,5,5,5,2,3,5,15,17,dissatisfied
120998,Female,54,Official,,468,2,4,4,5,4,4,4,,1,7,104,dissatisfied
115504,Female,34,Official,Business,334,1,4,1,2,5,4,4,4,3,1,0,satisfied
7101,Female,48,Personal Travel,Economy,0,2,4,3,2,3,5,4,5,3,0,0,dissatisfied
56201,Male,61,Personal Travel,Economy,1260,4,2,3,4,4,4,4,3,4,0,0,dissatisfied
111880,Female,72,Official,Business,565,3,,3,4,3,,4,4,4,1,2,dissatisfied
61468,Female,60,Official,Business,2177,2,2,2,4,5,5,4,5,3,11,0,satisfied
4667,Female,62,Official,Business,2421,3,,3,3,3,4,4,4,4,0,0,dissatisfied
37039,Male,46,Official,Economy,895,1,1,1,3,3,3,5,,3,0,0,dissatisfied
95369,Female,57,Personal Travel,Economy,223,5,2,2,3,4,3,2,3,3,25,21,dissatisfied
16148,Female,58,Official,Business,249,4,4,4,3,3,4,4,4,2,0,0,satisfied
66524,Female,36,Official,Business,0,4,4,,4,5,4,4,,3,5,11,satisfied
1159,Male,33,Personal Travel,Economy,222,2,0,2,3,3,3,2,3,3,0,7,dissatisfied
29407,Female,19,Personal Travel,Economy,2287,,2,1,2,5,2,,3,5,1,5,dissatisfied
90858,Female,39,Official,Economy,400,2,2,2,3,3,3,,4,3,0,0,dissatisfied
105618,Male,43,Official,Business,2033,3,5,5,4,5,5,4,5,3,11,18,satisfied
95457,Male,50,Official,Business,1706,5,5,5,,4,5,,4,4,0,0,satisfied
107277,Female,42,Official,Business,2031,3,3,3,5,4,1,1,1,2,10,3,dissatisfied
34597,Male,35,Official,Economy,1438,2,2,2,,2,2,4,1,2,0,26,dissatisfied
86496,Male,68,Personal Travel,Economy,686,2,2,4,2,1,2,4,3,2,0,0,dissatisfied
92688,Female,38,Personal Travel,Economy,0,4,0,4,1,1,1,4,,1,13,1,satisfied
56904,Female,33,Official,Business,2209,5,5,5,3,3,2,3,,3,7,16,dissatisfied
111224,Female,56,Personal Travel,Economy,1302,4,1,4,2,1,5,1,5,1,19,20,dissatisfied
75729,Male,46,Official,Business,781,2,2,2,3,5,5,,,5,1,5,satisfied
112853,Male,44,Official,Business,0,2,5,2,5,4,3,,3,3,11,0,satisfied
49921,Female,47,Official,Economy,140,5,5,5,4,4,4,5,4,4,0,0,satisfied
86548,Female,41,Official,Business,3381,2,2,2,2,4,4,4,4,3,20,2,satisfied
109026,Female,57,Official,Business,895,4,3,3,5,4,4,4,4,4,0,0,satisfied
49375,Female,43,Official,Business,3091,,0,4,4,4,4,4,4,5,7,11,satisfied
115874,Female,32,Official,,2258,3,3,3,5,5,5,2,1,5,0,0,satisfied
58141,Male,52,Official,Business,833,1,1,1,2,4,,3,3,4,0,0,dissatisfied
77355,Female,20,Official,Economy,0,1,2,3,5,5,5,5,4,5,0,9,dissatisfied
43301,Female,36,Official,Economy,348,,2,3,,2,3,,3,3,0,0,dissatisfied
50326,Female,39,Official,Business,3441,4,4,4,3,2,5,5,5,2,27,14,satisfied
53476,Female,25,Official,Economy,2177,2,2,2,2,,4,2,3,2,0,0,dissatisfied
36439,Female,7,Personal Travel,Economy,332,4,,2,3,3,3,3,1,3,0,0,dissatisfied
29171,Female,22,Official,Premium,843,3,3,3,2,1,2,2,4,2,0,0,dissatisfied
104885,Female,25,Personal Travel,Economy,294,0,2,,5,1,5,4,4,5,40,36,dissatisfied
52102,Male,7,Personal Travel,Economy,394,,2,3,4,2,4,4,4,4,0,0,dissatisfied
45001,Female,39,Official,Economy,0,3,3,3,3,3,3,3,5,3,0,0,satisfied
15323,Male,30,Official,Business,530,3,,3,4,4,4,2,3,4,0,0,satisfied
33300,Male,25,Personal Travel,Premium,92,5,,1,4,4,4,3,4,4,0,0,dissatisfied
112929,Female,25,Personal Travel,Economy,0,5,3,2,,5,5,2,4,5,15,15,dissatisfied
43688,Female,36,Official,Business,231,2,2,,2,4,4,4,4,4,0,1,satisfied
19029,Male,44,Personal Travel,Economy,0,1,4,3,5,5,5,5,3,5,0,0,satisfied
11277,Male,51,Personal Travel,Economy,172,,2,2,5,5,5,3,3,5,0,0,dissatisfied
40382,Female,55,Personal Travel,Economy,0,3,3,4,1,4,2,3,2,3,0,3,dissatisfied
80602,Female,56,Personal Travel,,1835,4,2,3,2,5,1,2,5,4,44,12,dissatisfied
69758,Female,48,Personal Travel,Economy,0,4,3,,5,4,2,3,,5,0,0,dissatisfied
122903,Female,39,Official,Business,2296,1,1,1,3,4,4,4,4,3,0,0,satisfied
26628,Male,45,Official,Business,364,5,5,5,1,4,,5,5,3,0,0,satisfied
128604,Female,56,Official,Business,3461,2,5,5,2,5,4,5,4,5,0,0,satisfied
93007,Female,59,Official,Business,1372,4,4,4,2,3,1,,1,2,0,6,dissatisfied
40569,Male,38,Official,Economy,0,1,4,3,5,3,5,4,4,5,0,0,dissatisfied
21500,Male,63,Personal Travel,Economy,339,2,1,2,4,4,4,1,3,4,0,0,dissatisfied
78561,Male,58,Official,Premium,239,2,2,2,,3,3,,4,3,4,10,dissatisfied
64628,Female,53,Official,Business,0,3,3,3,3,4,,4,4,4,0,0,satisfied
22503,Male,36,Personal Travel,Economy,129,3,0,3,2,2,2,5,4,2,0,0,dissatisfied
97712,Male,16,Official,Economy,848,,3,,1,2,1,3,3,1,25,20,dissatisfied
29386,Female,28,Official,Economy,2219,2,5,2,2,2,3,2,4,2,0,56,dissatisfied
102526,Female,25,Personal Travel,Economy,203,2,1,4,3,3,3,2,3,3,0,0,dissatisfied
28557,Female,26,Official,Premium,2419,3,,3,5,5,,3,4,5,11,14,satisfied
75814,Female,24,Personal Travel,Premium,781,2,4,3,,1,1,2,2,1,16,11,dissatisfied
103248,Male,45,Official,,600,1,1,1,2,,2,1,3,2,124,112,dissatisfied
16969,Female,35,Official,Premium,176,1,4,1,4,4,4,5,4,4,0,0,satisfied
88903,Male,17,Personal Travel,Economy,773,,0,3,,1,1,5,3,1,0,0,satisfied
97665,Female,54,Official,Business,442,1,2,1,5,4,2,2,2,3,0,0,satisfied
33670,Male,29,Personal Travel,Premium,372,,4,2,1,1,1,3,5,1,0,0,dissatisfied
17456,Male,27,Personal Travel,Premium,316,1,1,4,,5,,4,3,5,13,4,dissatisfied
34796,Female,14,Personal Travel,Economy,188,,3,3,4,4,4,4,,4,38,39,dissatisfied
75106,Male,62,Personal Travel,Business,0,,3,,3,5,3,3,,3,0,0,dissatisfied
64348,Female,31,Official,Business,2869,5,5,5,5,5,5,4,5,5,0,0,satisfied
73164,Female,55,Personal Travel,Economy,1031,5,3,4,3,4,5,3,5,3,0,0,dissatisfied
71454,Female,59,Official,Business,780,1,1,1,4,5,4,4,4,5,0,0,satisfied
16106,Female,22,Official,Economy,314,0,3,,2,,2,2,3,2,0,2,dissatisfied
50367,Male,50,Official,Economy,0,0,1,4,,1,1,4,1,1,0,0,dissatisfied
23455,Female,30,Official,Economy,544,4,,4,5,5,5,,5,5,5,0,satisfied
70112,Female,30,Official,Business,2516,1,1,1,2,2,2,,4,2,35,38,dissatisfied
16328,Female,46,Personal Travel,Economy,565,4,,3,2,5,4,5,5,5,161,161,dissatisfied
101699,Male,35,Official,Premium,1350,3,3,3,4,4,4,5,2,4,14,0,satisfied
17559,Male,28,Official,Economy,931,3,3,2,5,,5,1,2,5,0,0,dissatisfied
123125,Male,31,Official,Business,2991,5,5,5,2,2,2,4,2,2,0,0,dissatisfied
103840,Male,41,Official,Business,881,,3,3,4,4,5,4,5,4,3,0,satisfied
92907,Female,57,Official,Business,3457,3,3,3,5,4,5,5,4,5,0,14,satisfied
111462,Male,53,Personal Travel,Economy,922,4,,4,4,4,4,5,3,4,3,0,dissatisfied
16995,Female,56,Official,Economy,759,2,2,2,2,3,4,5,4,5,0,0,satisfied
105150,Female,39,Official,Business,260,3,3,3,,4,,2,4,4,10,9,dissatisfied
23757,Male,11,Personal Travel,Economy,975,4,,1,4,4,4,3,5,4,0,6,dissatisfied
9143,Female,65,Official,,2831,4,4,4,2,5,5,5,,3,0,12,satisfied
39920,Male,32,Official,Business,978,,2,,4,4,4,1,4,4,0,0,satisfied
30058,Female,37,Official,Economy,154,4,4,4,2,2,2,4,4,2,298,281,dissatisfied
17683,Male,58,Official,Business,2885,5,5,5,3,,5,5,5,2,0,0,satisfied
104918,Female,58,Official,Business,1908,2,2,2,2,,4,4,5,5,0,0,satisfied
49261,Male,56,Official,Economy,0,,2,2,4,4,4,5,5,4,3,0,satisfied
64258,Female,52,Official,,0,3,2,2,3,5,5,5,5,5,0,0,satisfied
36159,Male,28,Official,Economy,716,3,,,1,1,1,4,4,1,42,43,dissatisfied
24840,Female,25,Personal Travel,Economy,805,2,2,4,3,3,3,1,3,3,61,55,dissatisfied
42213,Male,42,Official,Business,1471,5,5,5,1,2,5,5,5,3,0,0,satisfied
48205,Male,20,Official,Economy,233,3,5,3,3,3,3,,3,3,0,0,dissatisfied
7507,Female,50,Official,Business,1796,5,5,5,5,4,4,4,4,4,88,56,satisfied
91705,Male,44,Official,Business,0,3,3,3,4,4,3,5,4,4,146,131,satisfied
78563,Female,57,Official,Business,567,2,2,2,,4,2,2,2,5,0,0,satisfied
27573,Female,25,Personal Travel,Economy,0,5,,2,5,5,5,3,,5,0,0,dissatisfied
64503,Male,51,Official,Business,2734,,5,5,2,3,4,3,4,3,6,2,dissatisfied
90778,Female,52,Official,Business,581,5,5,5,5,,5,5,5,4,20,14,satisfied
9738,Male,39,Official,Business,817,5,5,5,5,5,5,5,5,4,97,82,satisfied
59942,Male,52,Official,Economy,961,3,3,3,2,2,2,4,3,2,0,0,dissatisfied
15173,Female,28,Official,Economy,374,0,3,5,,3,2,,2,2,3,0,dissatisfied
51718,Male,41,Personal Travel,Economy,406,4,3,2,,3,3,4,5,3,0,0,dissatisfied
53196,Male,58,Official,Business,530,1,1,1,3,4,1,1,1,3,13,8,dissatisfied
12793,Male,26,Official,Economy,577,,3,3,3,,3,1,1,3,0,0,satisfied
21961,Male,49,Official,Business,450,,5,5,1,2,2,,2,2,0,0,dissatisfied
124773,Female,39,Official,Business,3330,4,4,4,1,3,1,1,1,4,105,121,dissatisfied
58055,Male,59,Official,Business,530,3,3,3,3,5,4,5,4,3,2,16,satisfied
93239,Male,46,Official,Business,3451,4,4,4,5,5,,5,5,3,11,1,satisfied
110715,Male,22,Official,Economy,897,3,3,3,4,4,4,5,4,4,0,,dissatisfied
23798,Male,46,Official,Business,2472,1,1,1,,4,4,4,4,4,0,0,dissatisfied
13468,Male,24,Personal Travel,Economy,442,0,1,1,4,4,4,,4,4,0,0,dissatisfied
70009,Female,57,Official,Business,0,4,4,,3,4,3,4,3,3,0,5,satisfied
